CALQ_0,CALQ_1,CALQ_2,CALQ_3,CALQ_4,CALQ_5,CALQ_6,CALQ_7,CALQ_8,CALQ_9,CALQ_10,CALQ_11,CALQ_12,CALQ_13,CALQ_14,CALQ_15,CALQ_16,CALQ_17,CALQ_18,CALQ_19,CALQ_20,CALQ_21,CALQ_22,CALQ_23,CALQ_24,CALQ_25,CALQ_26,CALQ_27,CALQ_28,CALQ_29,CALQ_30,CALQ_31,CALQ_32,CALQ_33,CALQ_34,CALQ_35,CALQ_36,CALQ_37,CALQ_38,CALQ_39,CALQ_40,CALQ_41,CALQ_42,CALQ_43,CALQ_44,CALQ_45,CALQ_46,CALQ_47
17,8,15,0,33,8,128,0,62,84,0,0,38,0,0,0,0,0,0,8,0,0,0,0,33,0,0,12,0,0,0,0,313,13,0,0,14,13,0,0,0,67,0,55,37,45,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,0,285,0,0,8,21,0,0,0,34,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9,0,0,19,0,0,137,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,12,0,13,7,0,76,522,13,0,138,79,108,0,0,126,36
0,0,8,0,0,0,0,23,0,0,0,0,0,0,103,6,13,17,17,0,42,106,13,12,105,24,80,23,24,0,28,0,0,0,0,0,0,0,0,0,0,6,0,0,8,70,0,17
0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,7,0,0,0,0,7,0,0,8,7,5,0,0,5,0,0,0,0,0,0,19,6,9,0,0,0,0,0,0,5,0,0
0,7,0,9,0,0,0,0,41,0,0,40,0,0,0,28,0,7,23,7,0,0,15,0,0,0,0,0,56,19,0,69,0,15,0,11,0,26,0,0,26,0,0,0,0,0,0,0
0,0,0,65,0,0,0,0,0,0,17,0,0,24,0,23,60,0,0,17,0,0,0,19,16,0,17,0,0,7,0,45,12,0,0,54,0,0,0,0,0,0,36,0,36,0,0,10
5,12,0,0,0,32,0,42,0,0,0,0,0,0,27,0,11,32,0,23,0,0,0,0,0,9,0,0,0,45,66,0,0,0,0,0,0,114,0,0,0,0,0,6,0,19,0,5
0,0,0,0,36,0,0,0,46,9,0,16,0,0,0,0,62,39,0,0,0,0,0,0,0,0,0,195,0,0,0,10,0,0,6,0,0,0,611,0,0,0,0,15,0,0,0,34
67,0,0,0,7,0,95,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,10,0,65,6,0,88,0,0,0,0,24,51,0,7,0,71,0,10,0,0,0,0,0,5
0,0,0,27,0,0,0,38,8,0,0,0,0,0,0,63,168,0,0,0,0,0,0,0,21,0,0,0,18,0,36,0,0,113,65,89,0,38,64,0,0,45,0,0,65,0,0,33
33,0,19,7,0,0,79,0,0,0,7,25,0,0,0,13,74,5,12,0,27,8,0,0,25,0,5,0,0,32,0,0,0,19,0,0,6,6,6,11,0,0,11,0,0,24,0,0
0,0,34,0,0,0,13,5,0,20,60,15,55,16,0,0,0,23,18,0,14,6,8,0,54,4,0,0,20,0,45,10,0,0,0,0,0,0,0,7,0,0,34,43,11,0,0,28
0,58,59,0,0,27,90,0,14,11,41,57,38,17,0,39,0,11,0,0,19,0,7,6,12,0,7,12,0,28,0,0,0,0,0,0,0,0,0,0,23,19,0,0,0,0,90,0
6,18,0,0,5,0,0,0,0,7,0,0,0,13,64,22,0,10,0,0,0,6,0,0,0,0,6,0,0,0,6,0,27,0,0,9,0,0,0,0,0,0,32,19,0,0,18,0
0,0,0,0,0,0,0,0,0,60,0,0,0,0,6,0,0,0,0,0,0,5,0,32,0,0,0,0,0,0,93,0,0,0,50,12,37,0,21,0,0,0,0,0,0,0,0,0
0,37,0,28,0,45,0,5,91,0,21,37,26,0,29,0,124,6,0,46,28,0,0,320,0,0,0,0,0,7,0,0,0,32,0,0,12,0,0,14,5,0,0,0,0,5,0,0
0,26,0,0,0,0,6,360,0,0,0,0,0,0,0,0,0,0,15,20,107,0,0,5,0,0,0,0,0,0,0,0,14,0,81,0,0,8,0,0,20,5,0,5,18,18,0,0
5,0,0,0,0,0,0,0,0,57,0,9,0,0,27,0,0,0,0,0,0,0,12,0,0,9,0,0,0,0,63,0,5,6,0,0,76,0,0,0,0,0,0,50,0,0,0,0
20,0,26,17,15,23,4,0,0,0,0,0,9,0,0,0,15,20,87,26,253,0,379,84,24,0,5,73,447,0,7,40,0,17,20,0,20,0,0,5,0,0,0,0,18,7,0,0
0,71,18,0,30,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,18,25,0,0,71,58,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,42,7
0,20,0,82,0,12,38,0,32,159,8,0,29,8,0,0,0,0,0,33,0,0,0,0,0,0,0,6,0,0,0,0,32,0,16,208,0,0,0,0,0,0,0,0,0,0,12,0
0,0,43,130,0,0,35,0,0,0,7,0,0,47,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,14,10,7,0,0,0,0
0,22,15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,13,0,0,0,0,0,9,0,7,0,0,18,0,9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,9,0,0,19,5,0,0,0,0,0,12,11,63,13,7,10,0,83,0,0,0,0,0,0,0,8,30,53,113,12,0,0,0,0,0,4,284,46,0,7,0,0,0,0,0
51,0,71,43,82,60,23,52,135,0,21,18,0,9,0,0,0,0,0,212,0,0,0,29,0,0,0,0,0,0,71,242,0,0,0,78,0,0,0,15,0,159,0,11,0,0,5,0
0,0,0,0,548,14,93,8,54,25,0,0,0,0,0,0,21,0,0,10,11,0,0,53,728,30,34,7,0,12,0,0,0,0,13,44,0,0,0,7,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,42,0,6,0,6,5,9,0,0,134,0,0,0,0,0,108,0,0,45,11,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0
33,0,13,14,50,0,0,70,0,0,0,0,31,0,0,0,0,0,13,0,12,0,0,0,82,0,13,13,22,43,0,0,0,130,0,0,0,0,0,0,0,0,16,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,12,82,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,8,0,0,0,0,0,0,0,0,13,0,0
0,7,0,0,0,5,23,0,0,0,39,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,35,182,23,231,0,0,37,37,0,78,6,0
0,0,0,22,0,16,0,0,0,0,0,33,21,0,0,0,9,0,0,4,0,0,0,0,0,0,0,0,74,36,0,0,30,189,77,0,47,9,0,0,14,0,0,0,63,0,0,0
0,0,0,0,0,13,9,12,188,5,0,0,0,41,23,9,0,0,0,0,19,0,0,12,0,91,0,0,10,0,6,0,0,0,0,0,41,0,0,0,0,0,0,7,0,0,0,0
129,54,0,29,39,86,8,13,8,75,37,50,6,10,145,161,0,0,6,4,0,0,0,35,0,0,0,0,13,0,8,5,161,21,0,5,326,0,0,0,5,0,0,0,60,0,0,0
0,45,0,0,0,0,12,0,0,0,0,15,16,0,0,0,0,0,9,0,36,0,0,11,0,6,0,0,0,0,0,0,46,0,0,0,51,0,116,217,19,14,146,258,0,0,16,0
0,0,0,0,0,0,0,13,0,38,0,74,0,0,0,0,0,0,0,104,0,0,0,0,0,0,9,0,0,71,0,0,0,0,0,0,0,9,5,0,88,0,0,0,0,5,0,0
0,0,0,0,0,0,0,27,0,41,0,0,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,17,12,0,0,5,0,0,0
0,96,0,0,29,42,0,0,0,0,0,6,34,0,0,0,0,0,0,0,0,21,10,0,0,29,0,0,0,0,0,0,88,11,0,0,0,0,0,0,0,0,0,0,36,44,0,0
68,0,0,0,0,0,0,5,0,0,0,31,604,17,0,0,0,54,0,0,0,0,6,5,0,0,0,0,0,0,18,18,0,0,0,0,0,52,0,63,51,6,0,5,21,0,0,0
92,0,0,0,284,0,0,0,0,0,43,18,0,12,76,28,57,67,0,5,0,5,17,0,0,0,0,4,0,0,77,8,60,56,18,0,0,0,0,0,40,59,0,21,0,0,0,0
0,0,0,0,0,0,8,0,0,0,15,0,0,0,0,170,150,19,0,0,22,0,0,0,0,0,0,0,0,9,0,0,12,16,0,0,41,0,0,8,0,0,13,13,0,0,290,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,9,12,0,7,0,0,0,28,0,0,33,0,0,42,0,0,0,44,0,0,0,0,0,0,0,0,0,0,10,47
0,0,0,0,0,0,0,0,0,0,7,77,0,9,17,0,15,0,0,0,45,0,0,0,46,0,0,0,18,0,0,0,41,30,23,153,0,0,0,70,27,12,44,0,0,0,58,0
0,41,0,0,0,0,0,0,0,0,0,0,0,38,14,46,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,12,38,0,0,0,0,0,0,0
85,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,106,0,13,27,0,67,17,19,0,7,0,0,23,31,0,13,0,0,0,6,0,0
13,0,0,20,0,9,0,0,213,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,233,90,0,25,0,0,0,9,0,0,0,32,0,17,0,16,10
0,0,0,0,0,0,0,200,0,43,0,14,116,5,0,0,0,58,257,0,7,12,0,0,0,0,0,0,0,0,21,0,0,41,0,0,7,7,0,37,16,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,66,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,8,0,0,0,77
0,0,8,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,9,0,0
0,0,0,0,0,18,155,27,0,218,0,0,0,159,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,17,0,0,0,0,118,0,30,59,0,19,32,12,0,0,0,137,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,66,0,0,15,0,20,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
14,0,0,0,170,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,21,6,0,136,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,235,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0
11,0,10,0,0,0,0,0,0,0,0,0,0,11,0,0,39,126,9,0,62,0,0,0,33,0,0,0,0,23,0,0,0,0,0,0,0,0,0,6,14,0,15,0,6,0,0,9
0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,64,0,0,5,0,0,0,0,0,6,57,0,0,0,0,10,0,46,0,0,0,13,0,0,10,0,0,0,0,0,0,21,7
0,0,0,0,155,0,0,0,11,0,0,13,14,23,10,0,15,0,0,0,60,16,0,0,5,0,0,0,0,0,0,0,0,10,0,0,13,0,0,0,0,0,0,6,0,0,0,0
0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,50,0,0,0,0,55,0,0,0,0,0,0,0,183,10,10,0
0,54,0,0,0,11,0,0,0,0,0,0,28,6,0,0,7,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,13,0,0,0,0,80,0,9,0,0,0,0,111,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,18,95
0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,73,0,0,0,0,0,0,0,0,0,0,8,27,64,0,0,23,41,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0,0,0,0,0,21,0,0,0,8,0,0,0,0,0,13,6,0,0,0,141,0,0,0,0,29,0,0,58,36,31,36,0,0,0,0,0,0,0,6,0,23,0,0,0,0,45,11
10,73,0,9,82,0,0,0,12,0,0,0,79,86,0,144,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,42,25,30,0,0,0,0,0,17,14,0,83,0,0,14,449
51,189,0,5,0,0,0,0,10,16,0,8,0,30,27,0,0,0,6,0,0,0,9,13,0,9,0,21,0,0,14,0,0,0,0,0,0,0,14,13,0,0,6,0,0,0,0,0
19,54,11,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,9,0,0,0,0,8,42,11,7,0,0,0,0,0,10,0,0,0,9,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,81,143,22,9,0,10,6,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,12,0,0,7,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,16,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,34,0,36,6,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,74,0,0
0,0,0,0,0,10,88,0,0,43,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,171,10,5,0,232,52,0,0,0,0,0
16,0,0,0,16,0,0,0,8,0,0,0,0,0,10,5,0,0,0,5,0,14,0,0,10,0,0,0,0,0,0,19,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,14,0,0,8,0,0,0,0,0,0
0,0,0,19,21,0,0,15,21,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,18,0,0
0,15,0,0,0,0,0,99,0,12,7,0,0,0,53,0,10,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,26,11,0,0,0,169,7,0,0,266,6,0,0,0,0,0,0,10,0,43,0,0,0,0,0,0,0,0,0,0,0,80,0,10,0,0,5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
26,0,22,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,18,7,0,0,284,0,0,0,13,0,34,26,0,0,0,0,0,0,0,0,0
0,0,10,0,0,41,0,0,0,6,38,0,0,75,148,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,18,0,0,0,0,18,26,29
0,0,15,119,0,162,17,48,7,0,0,20,0,0,0,0,0,0,22,0,0,0,0,0,104,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,219,38,32,0,0,0,0,0,37,29,0,0,47,0,0,0,0,0,218,0,0,6,0,0,0,0,72,10,0,0,25,0,0,0,0,26,0,0,0,16,0,130,28,20,11,14,0
0,0,0,0,0,0,7,0,0,38,7,0,0,26,17,8,0,0,0,0,0,0,42,0,0,0,0,0,116,69,0,0,18,9,0,0,9,0,0,10,0,0,0,66,5,0,0,0
0,19,14,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,13,160,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,0,0,0,0,0,0,11,10,0
0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,51,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,59,0,0,38,0,0,0,0,0,153,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,23,58,0,0,0,75,0,0,0,0,5,20,0,0
0,0,0,0,0,0,0,0,0,0,9,0,74,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,21,0,0,0,0,0,0,0
0,0,0,0,0,0,88,18,0,0,0,0,0,0,0,37,0,0,0,0,0,0,33,0,0,9,0,0,0,52,0,0,0,0,0,0,0,95,0,0,0,0,0,27,0,0,16,0
13,0,0,0,0,10,0,0,56,0,8,0,0,0,0,0,128,0,0,0,0,0,16,0,6,0,0,0,15,0,0,0,0,0,16,0,0,0,16,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,23,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,10,0,0,33,0,0,0,0,29,21,20,0
0,0,131,0,0,0,19,0,0,0,8,0,0,0,9,0,0,0,139,0,0,29,29,48,0,0,7,0,0,0,0,0,0,0,26,0,0,0,0,0,67,5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11,21,0,0,0,0,9,0,15,0,0,0,0,0,0,0,0,0,14,0,0,0,0,32,7,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,28,0
0,11,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,180,0,0
0,0,0,0,0,0,0,49,0,0,22,19,0,0,0,0,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,42,0,0,0,0,0,0,0,0
9,0,0,0,0,0,492,0,0,56,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,362,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,50,32,0,50,0,13,7,61,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,144,0,30,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,12,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,19,10,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,54,0,23,0,132,46,23,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,72,0,8,0,0,25,0,0,16,69,0,0,0,0,47,0,26,128,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,15,0,0,0,0,0,0,0,0,49,7,0,0,0,0,0,0,0,0,15,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,10,0,0,10
0,0,0,0,0,0,0,0,0,12,0,0,0,31,0,0,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,82,40,0,32,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,31,56,0,0,0,164,0,0,0,0,0,7,6,7,0,8,23,0,0,0,0,0,0,0,15,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,90,0,0
0,0,16,0,0,11,0,0,13,0,0,0,0,0,60,27,0,21,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,12,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,35,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,116,7,0,0,51,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,286,42,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,6
32,0,42,0,0,0,30,0,0,21,0,0,0,0,0,0,0,0,0,39,0,23,0,72,0,22,0,0,0,0,0,0,0,0,0,20,35,0,14,0,0,0,0,0,0,0,0,0
0,22,0,0,0,16,0,0,0,0,12,0,9,0,0,0,0,12,21,0,15,11,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,0,0,0,0,0,0,26,27,0,0,210,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,8,0,0,100
0,0,0,0,0,11,36,0,0,0,0,0,0,16,36,0,0,0,0,0,0,0,0,0,0,15,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,90,0,13,0
0,0,0,0,0,0,0,20,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,6,0,10,0,6,0,15,0,8,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,158,0,0,0,0,0,0,0,0,0,27
0,0,0,0,0,8,0,0,0,121,0,0,0,0,0,0,0,0,57,0,21,0,0,0,18,101,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
70,0,0,0,41,32,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,10,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,31,0,13,0,14,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
26,0,0,0,17,0,0,0,7,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,31,0,0,7,0,0,0,0,0
0,24,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,17,0,0
0,6,0,0,0,12,0,0,0,7,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,16,0,0,15,0,0,0,0,0,0,6,0,0,0,0,0,0,0
0,0,0,0,0,0,76,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,104,0,0,209,53,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,7,0,0
32,155,0,8,0,29,0,21,0,0,126,38,0,0,0,0,0,0,0,8,0,0,26,0,0,37,0,523,0,0,0,0,0,0,6,6,0,0,36,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,67,0,0,0,7,0,0,0,129,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,0,0,0,10,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,9,15,8,0,0,0,0,9,15,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
0,0,0,0,76,0,50,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,24,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,91,0,0,0,52
0,0,17,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,46,0,0,234,0,0,0
0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
12,0,0,0,0,0,0,0,0,0,0,0,11,0,18,0,0,0,0,0,74,0,0,0,0,0,0,21,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8,33,0,0,0,0,0,0,0,98,12,14,0,0,0,0,5,15,10,0,0,23,0,12,40,150,0,0,18,0,0,0
0,31,0,0,0,0,0,0,0,55,91,45,0,0,24,0,0,0,0,7,0,0,0,0,0,20,0,0,0,8,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
